ip,app,device,os,channel,hour,day,minute,dayofweek,ip_click_count,app_click_count,device_click_count,os_click_count,channel_click_count,ip_hour_click_count,ip_app_click_count,ip_device_click_count,ip_channel_click_count,ip_unique_apps,ip_unique_devices,ip_unique_os,ip_unique_channels,time_since_prev_click_sec,very_fast_repeat_click,anomaly_score,anomaly_flag,conversion_probability,low_quality_score,anomaly_score_scaled,risk_score,decision
147957,8,1,10,145,16,6,2,0,571,32361,467914,14836,31640,571,50,527,45,25,3,29,63,0.0,1,-0.09414547210566149,0,0.12167097,0.87832904,0.40589739421505744,0.7365995333775849,monitor
26995,2,1,36,477,16,6,1,0,709,53879,467914,1857,20041,709,92,656,21,30,4,45,79,1.0,1,-0.060308530954211625,0,0.00037363422,0.99962634,0.49436937948791587,0.8480492567441714,block
158417,9,1,15,134,16,6,0,0,19,59537,467914,11772,43940,18,4,18,4,8,2,5,12,0.0,1,-0.2017093231893931,0,0.02790003,0.97209996,0.12465484908139136,0.7178664445010288,monitor
41608,15,1,30,140,16,6,5,0,17,56109,467914,2720,14757,17,1,17,1,12,1,5,13,0.0,1,-0.2366261643575362,0,0.008515481,0.9914845,0.03335929598230972,0.7040469547683562,monitor
109703,18,1,13,121,16,6,1,0,184,38763,467914,110115,18947,184,15,170,9,21,2,17,49,0.0,1,-0.16599918952153814,0,0.011028149,0.9889718,0.21802458973890046,0.7576876694326564,monitor
20411,64,1,36,459,16,6,6,0,134,6423,467914,1857,10801,134,4,123,7,22,3,15,43,2.0,1,-0.1574218649210472,0,0.0048997644,0.99510026,0.24045134907091661,0.7687055627260357,monitor
146001,25,1,17,259,16,6,8,0,308,7340,467914,26717,24335,308,3,267,9,26,4,31,60,1.0,1,-0.10463296328257043,0,0.030630972,0.96936905,0.37847620502423235,0.7921012111166447,monitor
124307,23,1,19,153,16,6,9,0,33,4782,467914,120453,11033,33,2,31,3,11,2,3,23,14.0,0,-0.1718592059128023,0,0.01791195,0.982088,0.20270265855291864,0.7482724121746402,monitor
20961,2,1,47,219,16,6,2,0,35,53879,467914,2519,3865,35,7,35,1,12,1,4,15,34.0,0,-0.20449870943557125,0,0.0007521588,0.99924785,0.11736156161230192,0.7346819687354605,monitor
110760,9,1,13,234,16,6,0,0,18,59537,467914,110115,2887,18,1,18,1,5,1,3,6,1.0,1,-0.21896017507007254,0,0.2863319,0.7136681,0.0795497934352389,0.5234325957396934,monitor
156532,12,1,19,245,16,6,4,0,3,69497,467914,120453,42657,3,1,3,2,3,1,1,2,0.0,1,-0.19615928390023146,0,0.055841662,0.9441583,0.1391662965569991,0.7026606741653114,monitor
22866,12,1,19,245,16,6,6,0,79,69497,467914,120453,42657,79,6,79,8,18,1,8,36,0.0,1,-0.1853543247105603,0,0.0070513375,0.99294865,0.16741755561802873,0.7452893345259848,monitor
199451,2,1,19,477,16,6,6,0,1,53879,467914,120453,20041,1,1,1,1,1,1,1,1,-1.0,0,-0.18644752694468786,0,0.07227078,0.92772925,0.1645592070597151,0.698778248339228,monitor
7510,24,1,19,105,16,6,2,0,31,7394,467914,120453,6214,31,8,31,7,11,1,4,13,-1.0,0,-0.18792296194295183,0,0.021268286,0.9787317,0.16070145103935815,0.7333226136374605,monitor
195834,15,1,19,480,16,6,4,0,12,56109,467914,120453,4330,12,1,12,1,8,1,2,7,0.0,1,-0.23574371105697217,0,0.03303293,0.96696705,0.035666608427073664,0.6875768851083833,monitor
36167,8,1,8,145,16,6,1,0,22,32361,467914,15263,31640,22,9,22,9,6,1,3,6,-1.0,0,-0.191167161105868,0,0.11956562,0.8804344,0.1522189839251154,0.6619697351326738,monitor
205574,1,1,13,134,16,6,6,0,7,19091,467914,110115,43940,7,1,7,2,7,1,2,6,82.0,0,-0.1616777834655711,0,0.015477709,0.9845223,0.22932358308556042,0.7579626671192716,monitor
50275,15,1,1,245,16,6,8,0,44,56109,467914,5347,42657,44,4,44,1,16,1,7,27,29.0,0,-0.16597284582354904,0,0.0041093263,0.9958907,0.21809346946564917,0.7625515087619055,monitor
111044,12,1,19,245,16,6,6,0,19,69497,467914,120453,42657,19,2,19,2,10,1,4,11,0.0,1,-0.21667227579695714,0,0.07597401,0.924026,0.08553186462456021,0.672477780002755,monitor
123709,25,1,18,259,16,6,3,0,47,7340,467914,24717,24335,47,6,47,6,12,1,5,23,2.0,1,-0.21273572212314695,0,0.090325296,0.9096747,0.09582460110733854,0.6655196553032099,monitor
48337,3,1,4,442,16,6,6,0,72,65991,467914,1361,10237,72,6,72,1,15,1,7,30,47.0,0,-0.17961417363729382,0,0.002222949,0.99777704,0.182426080145851,0.75317177326632,monitor
95111,2,1,41,477,16,6,9,0,96,53879,467914,6222,20041,96,14,85,9,15,3,13,34,12.0,0,-0.1599806503540815,0,0.0009820688,0.99901795,0.23376100356555424,0.7694408687805427,monitor
107899,9,1,17,134,16,6,1,0,68,59537,467914,26717,43940,67,18,59,4,15,2,10,26,0.0,1,-0.1901885354576745,0,0.044275966,0.95572406,0.1547777540440541,0.7154401507066245,monitor
81428,2,1,19,477,16,6,6,0,58,53879,467914,120453,20041,58,2,56,1,9,2,3,10,30.0,0,-0.18654300484719744,0,0.003452583,0.9965474,0.16430956512113376,0.7468760680837034,monitor
205008,9,1,1,134,16,6,8,0,11,59537,467914,5347,43940,11,2,11,2,8,1,1,8,0.0,1,-0.2034582222105677,0,0.051186338,0.9488137,0.1200820785182211,0.7001941734974829,monitor
38684,9,1,10,215,16,6,1,0,70,59537,467914,14836,13005,70,10,70,5,13,1,8,27,0.0,1,-0.22315230725482127,0,0.007498747,0.99250126,0.06858880688356078,0.7153274874973498,monitor
175055,3,1,13,280,16,6,4,0,15,65991,467914,110115,22283,15,4,15,2,6,1,1,12,1.0,1,-0.2313678341149451,0,0.11439918,0.8856008,0.047108024441543134,0.6340529591093489,monitor
31065,12,1,19,265,16,6,0,0,31,69497,467914,120453,11005,31,6,31,3,11,1,4,16,7.0,0,-0.1964840251000749,0,0.0104771415,0.9895229,0.13831720979937984,0.7341611571071418,monitor
149200,18,1,17,107,16,6,4,0,7,38763,467914,26717,14818,7,3,7,3,4,1,1,4,-1.0,0,-0.2087275579721185,0,0.05865908,0.9413409,0.10630457440497787,0.6908300186380216,monitor
23334,12,1,13,178,16,6,6,0,27,69497,467914,110115,21830,27,4,23,2,7,2,3,9,0.0,1,-0.22120471406291198,0,0.009265733,0.9907343,0.0736810944937467,0.7156183177966714,monitor
83524,12,1,19,178,16,6,0,0,25,69497,467914,120453,21830,25,8,25,2,5,1,2,6,1.0,1,-0.2143507692444916,0,0.0064710635,0.99352896,0.09160180731238428,0.7229508156884358,monitor
200738,2,1,19,377,16,6,8,0,7,53879,467914,120453,2496,7,1,7,1,7,1,1,6,0.0,1,-0.21789333562598684,0,0.10147137,0.89852864,0.08233921234763991,0.6536717906742017,monitor
67636,3,1,13,280,16,6,4,0,9,65991,467914,110115,22283,9,2,9,1,5,1,2,6,0.0,1,-0.23224876976397413,0,0.013489979,0.98651004,0.04480468013455065,0.7039984070616054,monitor
119010,26,1,19,266,16,6,9,0,24,3946,467914,120453,1580,24,1,24,1,12,1,4,17,2.0,1,-0.18824750162321985,0,0.05137851,0.9486215,0.15985289118624918,0.7119908896146333,monitor
18788,14,1,13,467,16,6,9,0,36,17431,467914,110115,538,36,2,34,1,13,2,4,24,0.0,1,-0.1892848147166138,0,0.005029695,0.9949703,0.15714067354484576,0.7436214033802873,monitor
91988,12,1,13,245,16,6,9,0,3,69497,467914,110115,42657,3,1,3,2,3,1,1,2,0.0,1,-0.17743586612181955,0,0.024669003,0.975331,0.18812160651054838,0.739168169975778,monitor
195700,19,18,0,213,16,6,2,0,3,1275,19,516,1220,3,1,1,1,3,2,2,3,27.0,0,-0.09244345218486294,0,0.9939865,0.0060135126,0.4103475920238079,0.1273137364351148,allow
103049,8,1,27,145,16,6,1,0,43,32361,467914,4273,31640,43,3,43,3,17,1,6,24,0.0,1,-0.20291340457154777,0,0.08940261,0.9105974,0.121506589614541,0.6738701277861567,monitor
29661,8,1,15,145,16,6,3,0,14,32361,467914,11772,31640,14,6,14,6,6,1,1,5,0.0,1,-0.2207162414840162,0,0.096122555,0.90387744,0.07495828260046217,0.655201696720904,monitor
95006,15,2,32,245,16,6,8,0,118,56109,26018,3875,42657,118,24,15,17,14,3,17,34,0.0,1,-0.10146772107924218,0,0.00094062166,0.9990594,0.38675222679418153,0.8153672036064917,block
78896,18,1,10,121,16,6,6,0,43,38763,467914,14836,18947,43,14,43,13,5,1,5,7,34.0,0,-0.1775884119583177,0,0.002412727,0.99758726,0.18772275151536147,0.7546279159239688,monitor
111186,9,1,10,134,16,6,8,0,47,59537,467914,14836,43940,47,5,47,2,13,1,7,24,10.0,0,-0.1838830264450937,0,0.031879026,0.968121,0.17126449550221404,0.7290640133769215,monitor
5300,12,1,13,178,16,6,1,0,24,69497,467914,110115,21830,24,3,24,2,8,1,2,11,0.0,1,-0.23095215457598817,0,0.0017245328,0.99827546,0.04819488373784365,0.7132512803297881,monitor
33893,15,1,20,245,16,6,9,0,76,56109,467914,11883,42657,76,16,69,27,13,2,4,19,0.0,1,-0.1734494831503367,0,0.0029131877,0.9970868,0.1985446295009079,0.7575241828222877,monitor
95246,3,1,22,115,16,6,5,0,31,65991,467914,18179,5251,31,10,24,3,8,2,3,14,13.0,0,-0.21025883584295796,0,0.010259999,0.98974,0.10230080844306091,0.7235082285444234,monitor
153489,15,1,19,245,16,6,9,0,3,56109,467914,120453,42657,3,1,3,1,3,1,2,3,0.0,1,-0.1896400542881762,0,0.14786915,0.85213083,0.1562118440149265,0.6433551284455669,monitor
86419,8,1,13,145,16,6,0,0,136,32361,467914,110115,31640,136,48,135,48,13,2,7,27,0.0,1,-0.1288092064854307,0,0.081446365,0.91855365,0.31526362847888323,0.7375666378486271,monitor
95766,9,1,19,134,16,6,2,0,1062,59537,467914,120453,43940,1062,126,962,99,30,5,40,76,0.0,1,-0.004398980627804527,0,0.013532206,0.9864678,0.6405536604768632,0.8826935372604906,block
203245,2,1,13,364,16,6,6,0,30,53879,467914,110115,3222,30,28,20,27,3,2,7,4,4.0,1,-0.15376155343439935,0,0.016748874,0.98325115,0.2500218070650757,0.7632823561759192,monitor
76759,15,1,17,245,16,6,8,0,12,56109,467914,26717,42657,12,4,12,8,3,1,2,2,185.0,0,-0.12366547620265544,0,0.030786952,0.96921307,0.3287127173840649,0.777062969115366,monitor
61556,3,1,20,135,16,6,4,0,25,65991,467914,11883,7919,25,9,25,3,6,1,1,9,1.0,1,-0.23115319348862995,0,0.005257163,0.9947428,0.04766923599566429,0.7106207085046929,monitor
115115,8,1,13,145,16,6,7,0,28,32361,467914,110115,31640,28,6,28,6,11,1,2,15,1.0,1,-0.2234528644003853,0,0.22904322,0.77095675,0.06780295312577055,0.5600105784540581,monitor
109676,3,1,19,280,16,6,7,0,112,65991,467914,120453,22283,112,21,91,7,20,3,16,40,5.0,1,-0.16642159558655628,0,0.08498868,0.9150113,0.21692014288609,0.7055839197388434,monitor
59843,18,1,19,121,16,6,2,0,74,38763,467914,120453,18947,74,25,74,25,4,1,1,3,11.0,0,-0.13778165209242105,0,0.0018690411,0.998131,0.29180376335543196,0.7862327951328808,monitor
60698,21,1,19,128,16,6,3,0,24,10101,467914,120453,10067,24,1,7,1,11,3,5,12,113.0,0,-0.13632363149805626,0,0.02969187,0.9703081,0.2956159866877599,0.767900465638286,monitor
103103,12,1,13,140,16,6,0,0,4,69497,467914,110115,14757,4,1,4,1,4,1,1,4,0.0,1,-0.2093204432089984,0,0.06159743,0.9384026,0.1047543830413154,0.6883081241470138,monitor
188387,9,2,9,215,16,6,1,0,908,59537,26018,12357,13005,908,130,203,30,26,3,34,70,1.0,1,-0.02661827789592619,0,0.0008464774,0.9991535,0.5824578257535082,0.8741448060314113,block
8292,25,1,19,259,16,6,9,0,113,7340,467914,120453,24335,113,8,113,10,22,1,10,43,0.0,1,-0.14997079576346017,0,0.023319634,0.97668034,0.2599333370504608,0.7616562439435074,monitor
202230,9,1,16,442,16,6,0,0,15,59537,467914,9294,10237,15,5,15,2,6,1,1,7,0.0,1,-0.22795805530800006,0,0.050396487,0.9496035,0.05602342548330722,0.6815294702719453,monitor
59456,3,1,13,280,16,6,0,0,99,65991,467914,110115,22283,99,17,99,7,18,1,10,41,0.0,1,-0.17932511420938407,0,0.005099037,0.99490094,0.18318187131901134,0.751385184927045,monitor
143438,12,1,8,265,16,6,7,0,12,69497,467914,15263,11005,12,4,12,2,6,1,1,7,0.0,1,-0.23225825035800607,0,0.0024233772,0.9975766,0.04477989163573754,0.7117375477748399,monitor
62025,21,1,13,128,16,6,7,0,50,10101,467914,110115,10067,50,3,50,3,14,1,5,26,1.0,1,-0.2149883896466267,0,0.024407445,0.97559255,0.08993464884865433,0.7098951881459599,monitor
104835,18,1,19,121,16,6,2,0,70,38763,467914,120453,18947,70,19,70,19,3,1,1,2,0.0,1,-0.16616275235025896,0,0.0032249927,0.99677503,0.2175969290910598,0.7630216004901659,monitor
66218,15,1,19,140,16,6,6,0,65,56109,467914,120453,14757,65,3,61,1,15,3,11,27,0.0,1,-0.20516982189133565,0,0.023701496,0.9762985,0.1156068329257736,0.7180910254789283,monitor
69093,9,2,13,215,16,6,2,0,3,59537,26018,110115,13005,3,1,1,1,3,2,2,2,-1.0,0,-0.131870445530755,0,0.034391176,0.96560884,0.30725953926400973,0.7681040106706519,monitor
9101,12,1,19,245,16,6,4,0,95,69497,467914,120453,42657,95,13,93,22,17,3,11,37,1.0,1,-0.15847565720078677,0,0.0013401704,0.99865985,0.2376960440143372,0.7703706837792523,monitor
119330,3,1,19,280,16,6,4,0,10,65991,467914,120453,22283,10,3,10,2,7,1,3,8,106.0,0,-0.1847648613233983,0,0.035032295,0.9649677,0.16895880001936106,0.7261650255267433,monitor
8179,2,1,19,237,16,6,8,0,116,53879,467914,120453,3587,116,19,116,1,17,1,14,36,29.0,0,-0.1375499628451582,0,0.0065815393,0.99341846,0.2924095512007331,0.7831157720260219,monitor
93382,12,1,6,122,16,6,1,0,11,69497,467914,12778,5972,11,5,11,3,4,1,2,6,50.0,0,-0.1978091388768633,0,0.002076564,0.99792343,0.13485249216961082,0.7390021572578168,monitor
92873,12,1,19,259,16,6,5,0,260,69497,467914,120453,24335,259,69,211,25,22,2,24,49,0.0,1,-0.1288279400429314,0,0.0034106208,0.99658936,0.31521464665703675,0.7921769180297038,monitor
139786,11,1,18,469,16,6,0,0,12,4909,467914,24717,4406,12,1,12,2,8,1,2,9,14.0,0,-0.1909528948565944,0,0.053497005,0.946503,0.15277921661179233,0.7083858236802846,monitor
92872,3,1,13,280,16,6,3,0,68,65991,467914,110115,22283,68,7,68,3,17,1,6,27,0.0,1,-0.2188233374373177,0,0.006985702,0.9930143,0.07990757687008525,0.7190822364780788,monitor
117867,15,1,35,130,16,6,8,0,102,56109,467914,4928,3140,102,7,74,1,19,2,20,38,0.0,1,-0.18990531541888345,0,0.0053201173,0.99467987,0.15551827721926514,0.7429313730392841,monitor
10897,2,1,17,243,16,6,5,0,27,53879,467914,26717,2057,27,1,27,1,8,1,3,14,43.0,0,-0.20719157036494973,0,0.006247568,0.9937524,0.11032065471059693,0.7287228724957902,monitor
80166,6,1,41,125,16,6,6,0,31,10944,467914,6222,7820,31,1,31,1,15,1,5,23,51.0,0,-0.19116525718883826,0,0.00272079,0.9972792,0.1522239620145551,0.7437626294689295,monitor
86854,17,1,22,280,16,6,4,0,7,2398,467914,18179,22283,7,1,7,1,5,1,3,5,186.0,0,-0.1400673669997492,0,0.046557974,0.95344204,0.2858274035327763,0.7531576410732607,monitor
37565,8,1,15,145,16,6,8,0,94,32361,467914,11772,31640,94,8,93,8,19,2,15,32,10.0,0,-0.14470317959794216,0,0.020442119,0.9795579,0.2737063450103961,0.7678024256970275,monitor
66175,3,1,13,137,16,6,0,0,26,65991,467914,110115,5890,26,8,26,3,8,1,4,14,0.0,1,-0.21636168306383446,0,0.0038131753,0.99618685,0.08634395799871288,0.7232339602763533,monitor
79671,3,1,13,280,16,6,1,0,7,65991,467914,110115,22283,7,3,7,2,4,1,1,6,38.0,0,-0.19276680592588552,0,0.019629426,0.9803706,0.1480364618606962,0.7306703274818539,monitor
100275,27,1,53,153,16,6,3,0,1420,2478,467914,3390,11033,1420,11,1329,39,32,4,41,80,1.0,1,-0.01168117034021221,0,0.044524603,0.9554754,0.6215132342720647,0.8552867492122835,block
151271,3,1,19,417,16,6,9,0,18,65991,467914,120453,2018,18,6,18,1,6,1,1,10,0.0,1,-0.20619412929452863,0,0.07402125,0.9259788,0.11292862069953973,0.682063720143883,monitor
134466,12,1,19,265,16,6,2,0,21,69497,467914,120453,11005,21,3,21,2,7,1,1,12,3.0,1,-0.22102398446171972,0,0.021758273,0.97824174,0.07415364035844184,0.7070153053071481,monitor
202265,6,1,9,459,16,6,3,0,109,10944,467914,12357,10801,109,3,98,1,20,2,18,50,1.0,1,-0.18590712468383563,0,0.0064766547,0.99352336,0.16597217345787574,0.745257991625528,monitor
102382,2,1,14,435,16,6,8,0,21,53879,467914,7316,3668,21,3,16,1,10,2,7,17,1.0,1,-0.22205820781273167,0,0.0028447108,0.9971553,0.07144950133269382,0.719443566506223,monitor
96038,18,1,8,107,16,6,5,0,2,38763,467914,15263,14818,2,2,2,2,1,1,2,1,-1.0,0,-0.20253686353509798,0,0.0484918,0.9515082,0.12249111516258943,0.7028030734747107,monitor
179480,26,1,35,121,16,6,2,0,33,3946,467914,4928,18947,33,2,33,2,12,1,3,23,6.0,0,-0.19908523855106874,0,0.0022301546,0.99776983,0.13151592959211061,0.737893661705392,monitor
105620,3,1,10,110,16,6,1,0,35,65991,467914,14836,2405,35,4,35,1,10,1,7,17,10.0,0,-0.20920758564648656,0,0.013232301,0.9867677,0.10504946682456245,0.7222522067236993,monitor
31564,18,1,15,121,16,6,8,0,31,38763,467914,11772,18947,31,5,31,3,11,1,7,22,14.0,0,-0.21142562608729748,0,0.020500816,0.97949916,0.09925005249997243,0.7154244107390054,monitor
48062,3,1,19,115,16,6,9,0,113,65991,467914,120453,5251,113,8,94,2,18,2,15,34,1.0,1,-0.18310288798983887,0,0.06746626,0.93253374,0.17330428975002055,0.7047649056231263,monitor
118512,151,0,38,347,16,6,6,0,80,205,1417,202,1702,80,15,15,15,17,4,20,24,6.0,0,-0.0349354865373791,0,0.0029213864,0.9970786,0.5607111803595175,0.8661683664293274,block
73487,12,1,17,326,16,6,4,0,3296,69497,467914,26717,2124,3296,884,2876,375,30,4,56,83,0.0,1,0.11759630762023632,1,0.0025422098,0.9974578,0.9595294596464734,0.9860792696985989,block
97073,1,1,8,150,16,6,7,0,29,19091,467914,15263,363,29,2,29,1,10,1,3,20,2.0,1,-0.21648674346869645,0,0.0021955047,0.9978045,0.08601696797181757,0.7242682323097276,monitor
94464,12,1,13,265,16,6,6,0,1,69497,467914,110115,11005,1,1,1,1,1,1,1,1,-1.0,0,-0.1831969479604793,0,0.020504462,0.9794955,0.17305835521651708,0.7375643385542434,monitor
66053,8,1,17,145,16,6,3,0,14,32361,467914,26717,31640,14,6,14,6,5,1,2,5,2.0,1,-0.21724189553484768,0,0.34566888,0.6543311,0.0840425045539729,0.4832444951310692,allow
65813,3,1,17,280,16,6,5,0,21,65991,467914,26717,22283,21,2,21,2,8,1,5,11,1.0,1,-0.23379389562916525,0,0.037862495,0.9621375,0.0407647064212635,0.6857256582642697,monitor
62245,18,1,3,107,16,6,8,0,37,38763,467914,7303,14818,37,5,37,1,13,1,7,26,25.0,0,-0.20078829113485203,0,0.0067171967,0.9932828,0.12706303172415656,0.7334168659839218,monitor
30433,12,1,16,328,16,6,3,0,81,69497,467914,9294,4172,81,5,81,2,11,1,5,18,1.0,1,-0.21555693507640433,0,0.010202041,0.98979795,0.0884480977249845,0.7193930060920926,monitor
193209,2,1,13,469,16,6,5,0,16,53879,467914,110115,4406,16,2,16,1,11,1,1,15,0.0,1,-0.23198591167503319,0,0.012583846,0.98741615,0.04549196380093012,0.704838904791219,monitor
107775,9,1,13,215,16,6,2,0,22,59537,467914,110115,13005,22,2,19,1,14,2,7,17,105.0,0,-0.16784314392629057,0,0.116743386,0.8832566,0.21320328197910937,0.6822406204999523,monitor
25172,15,1,16,245,16,6,2,0,30,56109,467914,9294,42657,30,9,30,18,5,1,3,5,0.0,1,-0.2034300126017044,0,0.0073745777,0.9926254,0.12015583696135979,0.7308845596974167,monitor
153990,15,1,10,140,16,6,0,0,34,56109,467914,14836,14757,34,2,33,2,9,2,6,11,2.0,1,-0.22390877529167147,0,0.015213362,0.9847866,0.06661090265409614,0.7093338758072152,monitor
41369,9,1,13,134,16,6,1,0,106,59537,467914,110115,43940,106,10,96,3,12,3,12,30,1.0,1,-0.16530276698228036,0,0.045121044,0.9548789,0.21984549560509933,0.7343688970755422,monitor
71907,3,1,6,153,16,6,6,0,19,65991,467914,12778,11033,19,3,19,3,12,1,3,12,10.0,0,-0.22624588605150509,0,0.021475457,0.97852457,0.06050016032075201,0.7031172083211401,monitor
37113,12,1,13,205,16,6,2,0,11,69497,467914,110115,10651,11,1,11,1,9,1,2,8,5.0,1,-0.21891074021664902,0,0.045991685,0.95400834,0.0796790486065168,0.6917095650877839,monitor
44182,9,1,11,134,16,6,1,0,15,59537,467914,3272,43940,15,2,15,4,6,1,2,5,0.0,1,-0.2105543683200321,0,0.012456228,0.98754376,0.10152809246846003,0.7217390311493515,monitor
102082,3,1,13,135,16,6,0,0,58,65991,467914,110115,7919,58,16,56,3,10,2,7,21,0.0,1,-0.2008402622753072,0,0.010788831,0.98921114,0.12692714503296942,0.730525925072696,monitor
180462,3,1,19,452,16,6,1,0,14,65991,467914,120453,3861,14,2,14,1,10,1,1,10,7.0,0,-0.21070809825612336,0,0.12327521,0.8767248,0.10112614145932516,0.6440452060432968,monitor
33884,2,1,17,477,16,6,5,0,25,53879,467914,26717,20041,25,3,25,3,14,1,6,19,16.0,0,-0.21725928972597247,0,0.0038581244,0.99614185,0.08399702471541015,0.7224984090389212,monitor
33542,18,1,19,121,16,6,5,0,31,38763,467914,120453,18947,31,7,31,7,7,1,2,8,5.0,1,-0.214490076369803,0,0.03792988,0.9620701,0.09123756700225132,0.7008203095599039,monitor
57638,8,1,20,145,16,6,1,0,32,32361,467914,11883,31640,32,1,32,1,9,1,4,14,-1.0,0,-0.20051055379774357,0,0.06107852,0.93892145,0.1277892195166169,0.6955817461902206,monitor
195469,9,1,17,232,16,6,3,0,9,59537,467914,26717,3312,9,2,9,1,6,1,1,6,59.0,0,-0.20458663652513698,0,0.27956924,0.72043073,0.11713166245746028,0.5394409871367437,monitor
160328,15,1,19,315,16,6,6,0,24,56109,467914,120453,2038,24,3,24,2,14,1,1,21,0.0,1,-0.22103324975433603,0,0.07485777,0.9251422,0.0741294147989201,0.6698384023434236,monitor
114655,14,1,19,489,16,6,6,0,181,17431,467914,120453,3755,181,13,167,2,22,3,26,59,0.0,1,-0.145195240218702,0,0.003913117,0.9960869,0.27241977540594015,0.7789867296455553,monitor
57351,1,1,10,135,16,6,5,0,42,19091,467914,14836,7919,42,1,40,2,13,2,4,20,9.0,0,-0.206028124434188,0,0.00088233687,0.9991177,0.11336266642174442,0.7333911646764317,monitor
30179,9,1,37,215,16,6,2,0,37,59537,467914,6729,13005,37,2,37,1,16,1,2,26,4.0,1,-0.22507868270370196,0,0.08094574,0.91905427,0.06355199638758409,0.6624035639278719,monitor
125222,3,1,19,280,16,6,1,0,344,65991,467914,120453,22283,342,45,305,15,25,3,39,62,0.0,1,-0.11582557707026586,0,0.0015333031,0.9984667,0.3492113622667968,0.8036900959206397,block
10833,6,1,1,459,16,6,3,0,37,10944,467914,5347,10801,37,3,37,4,18,1,5,23,0.0,1,-0.2186804302341418,0,0.003644707,0.9963553,0.08028123014796794,0.7215330399084956,monitor
15847,2,1,19,212,16,6,7,0,17,53879,467914,120453,3113,17,5,17,5,7,1,2,6,0.0,1,-0.22763894824931963,0,0.009005471,0.9909945,0.05685778089592202,0.7107534755117576,monitor
78097,20,1,13,259,16,6,3,0,43,7931,467914,110115,24335,43,12,43,15,7,1,2,9,0.0,1,-0.201436228090548,0,0.006072956,0.99392706,0.1253688990144208,0.7333595949133717,monitor
96898,18,1,19,121,16,6,5,0,6,38763,467914,120453,18947,6,2,6,2,4,1,2,3,230.0,0,-0.1429759101850971,0,0.06665304,0.933347,0.2782225615729839,0.736809671132265,monitor
5314,6,1,18,125,16,6,3,0,1733,10944,467914,24717,7820,1732,27,1541,22,38,6,51,78,0.0,1,0.026951782114954637,1,0.017486235,0.9825138,0.7225251426878497,0.9045171806389966,block
114276,3,1,19,280,16,6,5,0,1225,65991,467914,120453,22283,1225,197,1101,69,32,5,48,80,1.0,1,-0.011187427576487496,0,0.0021245466,0.99787545,0.6228042021029131,0.8853540532181542,block
47455,1,1,19,134,16,6,3,0,219,19091,467914,120453,43940,219,36,219,71,7,1,2,6,15.0,0,-0.044922412684235025,0,0.0003125032,0.9996875,0.5345987968839827,0.8601608780979402,block
44527,23,1,13,153,16,6,5,0,247,4782,467914,110115,11033,247,1,198,34,20,2,22,55,0.0,1,-0.11723999892228054,0,0.018221978,0.981778,0.3455131346787605,0.7908985345007656,monitor
116836,12,1,13,259,16,6,8,0,8,69497,467914,110115,24335,8,3,8,3,3,1,2,3,44.0,0,-0.1851970560438208,0,0.012635081,0.98736495,0.16782875919300264,0.741504061412686,monitor
